depot_id;vendor;modelHardware;id_unit;technician;Lon;gatewayId;address_mac;installDate;ipv4;signal_dbm;lastSeen;Lat;firmware_version
55;Henson, Walker and Pruitt;GWX-300;;Kayla Finley;-6.80198;GW-02652;d5:b8:91:b5:53:3a;2024-02-21;118.206.128.252;-80.30000;02 Apr 2024;38.70901;v1.2.5
110;Macedo Faria e Filhos;GWX-300;;Diane Hess;-7.21194;GW-02653;5b:37:c6:68:e0:a3;2019-04-19;171.216.71.166;-72.80000;12/13/2024, 00:00:00;40.27825;v2.7.0
90;Hermighausen Weinhold AG & Co. KG;GWX-200;;Freddy Karz;-6.82545;GW-02654;41:0d:cc:9c:a9:8f;08/22/2017, 00:00:00;227.39.226.235;-63.40000;12/22/2024, 00:00:00;40.93013;v1.2.5
40;Macedo Faria e Filhos;NODE-9;;Blake Smith;-7.32494;GW-02655;35:16:13:c1:f1:71;16 Aug 2021;19.160.150.73;-78.10000;04/29/2024, 00:00:00;38.88112;v3.4.1
20;Henson, Walker and Pruitt;GWX-200;;Dr. Mariola Henschel MBA.;-7.95229;GW-02656;57:d1:4a:66:88:f6;10 Feb 2016;131.195.9.247;-87.00000;04/28/2024, 00:00:00;38.99378;v2.7.0
102;Hövel Jopich KG;GWX-200;;Artur Fernandes;-8.43924;GW-02657;e1:84:09:1d:00:4b;2016/05/02;205.46.191.165;-84.20000;02/12/2024, 00:00:00;38.94541;v3.4.1
91;Rivers, Welch and Hood;GWX-200;;Matilde Esteves;-6.36258;GW-02658;f5:86:6c:9e:0c:dd;24 Jul 2023;165.45.219.95;-69.40000;20 Jan 2024;39.87631;v1.2.5
41;Leal Freitas S/A;GWX-300;;Mara Marques;-6.82871;GW-02659;41:e3:4b:6b:69:27;12 Nov 2016;3.253.239.255;-70.20000;05/30/2024, 00:00:00;38.80851;v3.4.1
68;Silva;GWX-300;;Erika Antunes;-6.28093;GW-02660;3e:be:f7:98:b7:77;2020-10-04;190.138.13.210;-62.40000;19 Dec 2024;39.63135;v3.4.1
75;James PLC;NODE-7;;Angela Bridges;-7.36356;GW-02661;27:5c:8b:fc:a2:12;2018/09/29;213.218.213.20;-61.50000;2024/07/28;40.69190;v2.7.0
35;Trapp Langern OHG mbH;NODE-9;;Carlos Gaspar;-9.21450;GW-02662;02:4d:00:ae:21:87;2020/12/20;128.161.4.150;-73.10000;2024/12/13;38.74919;v3.4.1
107;Walker Ltd;GWX-300;;Camila Fonseca;-8.40704;GW-02663;c3:8c:1e:e5:73:41;2018/11/15;103.101.60.227;-74.90000;2024-05-02;39.06032;v3.4.1
94;Teixeira;GWX-100;;John Moore;-8.14633;GW-02664;0a:57:53:54:27:16;03/11/2023, 00:00:00;108.128.101.61;-63.00000;03/31/2024, 00:00:00;38.61906;v3.4.1
34;Walker Ltd;GWX-100;;Nair Vaz-Baptista;-7.69812;GW-02665;02:4d:cf:23:3d:3b;2020/03/12;85.18.174.44;-49.60000;05 Jan 2025;41.07875;v2.7.0
65;Stroh;GWX-200;;Márcio Barros;-8.29873;GW-02666;31:2b:6a:61:43:da;05/24/2023, 00:00:00;201.52.97.123;-69.50000;01/03/2025, 00:00:00;39.12973;v3.4.1
66;Pinho Lopes Lda.;GWX-300;;Jan Gumprich-Niemeier;-7.26094;GW-02667;b2:05:0d:3a:5f:ea;10 Mar 2023;247.220.166.65;-80.10000;2024/12/11;39.42769;v2.7.0
10;Hofmann Bender GmbH;NODE-9;;Dr. Marc Robinson;-9.03150;GW-02668;32:fa:93:ec:bd:83;01 Jul 2021;172.250.25.189;-66.30000;05/30/2024, 00:00:00;39.90159;v3.4.1
38;Allen-Ferguson;GWX-100;;Erika Macedo;-7.10765;GW-02669;b2:80:00:f9:09:9b;11 Apr 2019;117.225.63.16;-71.80000;2024/09/01;41.69460;v2.7.0
41;Rädel Löwer AG;NODE-7;;Salvador Matias;-7.35706;GW-02670;32:c9:ca:10:1d:71;2024/06/07;7.51.201.18;-75.50000;10 Aug 2024;41.68650;v2.7.0
35;Stroh;GWX-300;;Felicia Gaines;-7.51565;GW-02671;ed:95:4f:46:fe:0b;02/07/2019, 00:00:00;61.89.15.113;-66.10000;01 Sep 2024;40.39517;v2.7.0
0;Henson, Walker and Pruitt;NODE-7;;Nair Vaz-Baptista;-8.23280;GW-02672;ba:e2:19:7a:94:da;2016-02-07;210.186.132.106;-82.70000;03 Feb 2025;41.23322;v1.2.5
77;Johnson-Garrett;GWX-100;;Prof. Janet Hörle;-6.58859;GW-02673;a7:49:b2:3a:c7:5c;2015/01/07;119.181.35.176;-63.60000;09/25/2024, 00:00:00;38.78997;v1.2.5
64;Hövel Jopich KG;GWX-300;;Irina Leal;-8.65009;GW-02674;10:53:5f:53:c9:24;01/21/2023, 00:00:00;169.166.73.86;-87.00000;04/11/2024, 00:00:00;40.61977;v2.7.0
26;Henson, Walker and Pruitt;NODE-9;;Kayla Finley;-9.15224;GW-02675;2c:a1:e6:02:0c:42;05/16/2021, 00:00:00;203.75.3.187;-63.10000;2024-12-31;39.42112;v3.4.1
55;Pinho Lopes Lda.;NODE-9;;Salvador Matias;-6.34095;GW-02676;6f:ce:c1:ec:ed:91;07/09/2022, 00:00:00;219.49.61.54;-81.30000;11 Feb 2024;41.20986;v2.7.0
79;Mitschke;NODE-7;;Ryan Rios;-9.25758;GW-02677;f4:b5:76:eb:7a:26;2022-08-28;193.129.84.98;-83.60000;2024/11/29;40.24422;v1.2.5
35;Faria;GWX-300;;Teresa Church;-8.91893;GW-02678;1d:03:d1:d8:29:3c;24 Feb 2024;96.221.123.57;-60.70000;23 Jan 2024;39.02843;v1.2.5
20;Zobel;NODE-7;;Tiago Ferreira;-9.27551;GW-02679;ef:61:10:92:9e:17;2016/10/18;76.176.102.46;-63.80000;2024-09-02;39.56025;v3.4.1
36;Hermighausen Weinhold AG & Co. KG;GWX-200;;Diane Hess;-8.41960;GW-02680;59:6e:f5:f2:e4:bc;25 Mar 2018;96.133.237.154;-78.20000;12/09/2024, 00:00:00;40.63523;v3.4.1
12;Gutknecht Stiftung & Co. KG;GWX-300;;Samir Heuser;-7.49809;GW-02681;60:a4:89:e6:13:82;2020/04/21;188.189.215.112;-77.20000;01 May 2024;41.37317;v1.2.5
42;Mangold GbR;NODE-9;;Jan Gumprich-Niemeier;-8.39692;GW-02682;91:f1:80:4d:a8:dd;2024-12-27;81.230.164.243;-62.00000;07 Dec 2024;39.98071;v1.2.5
53;Silva;GWX-100;;Prof. Sebastian Drub;-7.62587;GW-02683;91:d7:27:43:25:a6;2022-05-24;252.49.7.111;-66.50000;09/04/2024, 00:00:00;40.29909;v2.7.0
108;Carter, Kim and Allen;GWX-100;;Ralf-Peter Anders;-8.01092;GW-02684;6b:87:81:77:82:cd;11 May 2016;82.63.3.43;-73.10000;05/09/2024, 00:00:00;39.24650;v3.4.1
102;Barker, Henson and Neal;GWX-300;;Tomasz Baum B.Sc.;-6.72460;GW-02685;b7:a6:12:cb:a5:93;2015-11-22;239.0.5.204;-64.30000;27 Jan 2024;38.79045;v2.7.0
72;Allen-Ferguson;NODE-7;;Angela Bridges;-6.80913;GW-02686;49:ae:ce:04:38:bc;20 Jul 2023;133.129.188.183;-67.60000;01/18/2024, 00:00:00;39.66865;v3.4.1
66;Pinto Gaspar S.A.;GWX-300;;Débora Batista;-7.51504;GW-02687;de:df:c9:6d:0d:30;2024-05-13;226.222.13.225;-83.90000;09/04/2024, 00:00:00;39.43853;v3.4.1
3;Barker, Henson and Neal;NODE-9;;Gerlind Weinhold;-8.53239;GW-02688;9b:34:ca:9d:30:f7;08/29/2017, 00:00:00;249.5.209.4;-55.60000;05/19/2024, 00:00:00;40.35025;v3.4.1
56;Amorim;GWX-100;;Matilde Esteves;-8.30568;GW-02689;74:1b:bd:41:6d:c2;2022-03-11;116.19.201.150;-55.70000;2024-04-12;41.32019;v1.2.5
94;Trevino-Turner;GWX-300;;Lea Eigenwillig;-8.19432;GW-02690;4c:3b:65:e0:0e:46;2019/10/18;74.146.143.182;-64.10000;14 May 2024;39.57565;v3.4.1
79;Schenk GmbH;GWX-300;;Sandra Wilson;-8.73517;GW-02691;4f:73:74:f0:fc:71;2019-11-11;184.42.157.47;-81.40000;03/19/2024, 00:00:00;41.20935;v2.7.0
48;Pinto Gaspar S.A.;NODE-9;;Ludwig Heß;-6.42320;GW-02692;18:c1:44:eb:b1:5e;27 Aug 2015;57.245.235.46;-78.00000;2024/10/29;41.19015;v1.2.5
30;Trevino-Turner;NODE-9;;Artur Fernandes;-6.38646;GW-02693;b8:09:dd:b7:e4:89;2016/11/16;36.251.170.213;-45.30000;10/02/2024, 00:00:00;41.29097;v1.2.5
93;Roy and Sons;NODE-9;;Xavier Coelho-Pires;-8.32873;GW-02694;cd:f0:2f:3c:ca:54;04/03/2018, 00:00:00;14.78.240.56;-74.30000;2024/10/01;40.68818;v2.7.0
34;Hernandez, Malone and Smith;GWX-200;;Ivan Reis;-6.65869;GW-02695;85:17:5d:4b:41:3d;2022-04-25;167.198.191.183;-72.40000;2024/03/19;38.97783;v2.7.0
3;Stroh;GWX-300;;Jörgen Schleich-Vogt;-9.14338;GW-02696;0a:c4:c0:2c:1d:10;15 May 2018;251.79.232.136;-74.90000;2024/03/03;40.77833;v3.4.1
31;Leal Freitas S/A;GWX-200;;Gunter Scholl B.A.;-9.08330;GW-02697;72:0e:3e:59:ff:9e;11/13/2017, 00:00:00;64.206.215.106;-52.90000;02 May 2024;40.62182;v2.7.0
106;Pinto Gaspar S.A.;GWX-100;;Xavier Coelho-Pires;-8.23114;GW-02698;0d:67:4c:c8:52:ea;10/08/2022, 00:00:00;93.252.103.4;-80.70000;14 Jun 2024;39.50597;v1.2.5
52;Hövel Jopich KG;GWX-200;;Kata Eckbauer;-6.94721;GW-02699;ff:a0:1f:03:cf:f5;03/29/2018, 00:00:00;156.150.199.95;-69.30000;12 Jan 2025;40.29601;v3.4.1
103;Macedo Faria e Filhos;GWX-100;;Jo Fry;-7.36330;GW-02700;f0:0f:ab:49:07:61;2020-05-19;123.91.78.90;-62.80000;09 Jun 2024;41.64071;v1.2.5
86;Mangold GbR;NODE-7;;Irina Leal;-8.13972;GW-02701;fb:b8:e4:4f:80:06;2020/02/03;11.166.253.12;-68.10000;2024-06-17;41.67359;v2.7.0
61;Henson, Walker and Pruitt;GWX-100;;Wilson Oliveira;-7.07214;GW-02702;3e:2f:66:f9:e4:ee;2017/03/06;121.179.184.111;-91.20000;12 Nov 2024;40.95871;v2.7.0
63;Gibbs, Scott and Moore;NODE-7;;Christopher Phillips;-8.11137;GW-02703;0f:fb:89:f1:70:59;2021-03-23;77.42.3.185;-68.40000;07/22/2024, 00:00:00;39.50052;v3.4.1
97;Hernandez, Malone and Smith;NODE-7;;Dr. Veronica Ortmann MBA.;-7.43107;GW-02704;0c:3d:6e:d4:e1:61;01/16/2016, 00:00:00;202.200.202.183;-68.10000;2024-06-19;40.16645;v3.4.1
76;Silva;GWX-100;;Edward Nguyen;-9.08542;GW-02705;ae:ce:e5:48:05:55;2016/10/11;184.130.68.234;-60.40000;2024-10-11;38.92415;v1.2.5
109;Becker, Sanchez and Crawford;NODE-9;;Mateus Costa;-8.48905;GW-02706;3d:60:a3:5e:5f:9e;2019/12/30;65.159.8.246;-62.70000;24 Jan 2025;41.10684;v2.7.0
44;Moore, Kennedy and Berger;NODE-9;;Daniel Wilms-Mühle;-8.19939;GW-02707;a5:6f:51:1d:91:da;2020/05/28;196.88.147.75;-74.40000;14 Apr 2024;38.73165;v2.7.0
78;Pinto Gaspar S.A.;GWX-100;;Dinis Monteiro;-8.80895;GW-02708;b2:db:b2:58:88:cd;2024/03/03;28.143.231.119;-91.00000;07/16/2024, 00:00:00;39.67303;v2.7.0
65;Becker, Sanchez and Crawford;NODE-7;;Ing. Meik Hein B.A.;-7.77211;GW-02709;c6:df:83:f4:8b:a4;24 Jun 2015;145.112.163.34;-91.00000;2024-07-15;41.34093;v2.7.0
79;Trevino-Turner;NODE-7;;Dr. Marc Robinson;-6.22538;GW-02710;56:43:97:99:29:e5;2020/03/06;138.10.188.182;-73.30000;30 Dec 2024;40.76473;v1.2.5
28;Silva;NODE-7;;Catarina-Débora Macedo;-6.88803;GW-02711;f1:2e:45:6b:14:b9;2021/03/06;106.211.46.24;-67.80000;2024/01/02;41.05302;v3.4.1
59;Huhn KGaA;GWX-200;;James Gonzales;-8.96042;GW-02712;6e:2e:bb:c5:c4:d5;23 Feb 2015;141.227.70.141;-50.10000;04 Jun 2024;39.44796;v2.7.0
118;Huhn KGaA;GWX-200;;Danny Kohl-Ernst;-7.76116;GW-02713;a5:7f:55:66:09:a6;2022/11/28;41.111.153.92;-64.50000;10/21/2024, 00:00:00;40.38107;v3.4.1
70;Rädel Löwer AG;NODE-9;;Marta Costa;-7.09821;GW-02714;1f:3e:8b:da:d4:6a;2018-04-13;3.254.155.166;-77.90000;2025-01-18;39.35049;v3.4.1
41;Rivers, Welch and Hood;NODE-7;;Marta Costa;-6.88157;GW-02715;3a:aa:ef:ff:a1:8e;18 Aug 2021;4.34.19.70;-63.20000;14 Nov 2024;40.97920;v2.7.0
97;Trapp Langern OHG mbH;GWX-300;;Ivo Pereira;-7.96890;GW-02716;20:6e:fe:f2:c7:bb;31 Dec 2022;122.106.80.154;-61.30000;12/15/2024, 00:00:00;41.21332;v1.2.5
15;Rogner KG;GWX-100;;Courtney Johnson;-6.27052;GW-02717;af:72:e2:72:89:c4;16 Dec 2018;38.22.105.132;-54.30000;01/25/2024, 00:00:00;40.63555;v3.4.1
108;Moore, Kennedy and Berger;GWX-200;;Nelson do Moura;-6.77834;GW-02718;94:03:7d:60:33:38;09/13/2021, 00:00:00;84.76.142.189;-80.50000;2024-11-02;40.40981;v1.2.5
52;Walker Ltd;NODE-7;;Edelbert van der Dussen-Gierschner;-8.53095;GW-02719;17:91:80:36:29:f7;06/14/2023, 00:00:00;150.139.252.151;-50.50000;2024-03-22;39.47077;v2.7.0
74;Hernandez, Malone and Smith;GWX-300;;Teresa do Teixeira;-7.90723;GW-02720;d7:05:d2:8f:9f:2d;19 Aug 2015;87.154.137.75;-74.70000;2024-02-19;39.45654;v3.4.1
20;Barker, Henson and Neal;GWX-300;;Kayla Finley;-6.53106;GW-02721;de:6b:bf:b9:50:77;13 Sep 2019;79.215.199.174;-64.90000;2024/09/05;41.58742;v3.4.1
19;Barker, Henson and Neal;GWX-300;;Teresa do Teixeira;-7.70523;GW-02722;96:9e:8a:ad:80:16;31 Aug 2019;225.230.85.84;-74.70000;08/17/2024, 00:00:00;41.53366;v1.2.5
53;Rivers, Welch and Hood;NODE-7;;Stacy Silva;-6.57383;GW-02723;44:75:df:18:f4:2f;2016/02/19;241.35.8.208;-69.10000;04 Jun 2024;39.54674;v3.4.1
54;Kraushaar GbR;GWX-100;;Dipl.-Ing. Agata Stiffel;-8.06439;GW-02724;43:26:fa:0e:44:98;07 Apr 2022;174.183.157.107;-81.10000;2024-02-15;40.15547;v2.7.0
9;Roy and Sons;GWX-200;;Gerlind Weinhold;-8.53118;GW-02725;eb:e7:58:57:7d:ff;09/19/2017, 00:00:00;230.18.193.180;-70.70000;01/05/2025, 00:00:00;38.95148;v2.7.0
34;Johnson-Garrett;NODE-9;;Gunter Scholl B.A.;-7.50079;GW-02726;95:ce:b6:ad:f6:77;2019/08/13;222.185.165.71;-69.40000;12/27/2024, 00:00:00;41.17150;v2.7.0
68;Roy and Sons;GWX-200;;Jörgen Schleich-Vogt;-8.50821;GW-02727;a5:ea:e6:33:55:c6;2016/06/22;188.162.159.255;-77.90000;2024-05-18;40.78080;v3.4.1
30;Pinho Lopes Lda.;GWX-200;;Irina Leal;-6.72193;GW-02728;d2:61:c2:33:f3:b8;10/12/2016, 00:00:00;244.104.31.92;-73.10000;14 Mar 2024;39.90978;v3.4.1
13;Stroh;GWX-100;;Angela Bridges;-7.93919;GW-02729;45:71:5c:6e:84:06;17 Sep 2020;137.137.185.211;-82.60000;2025/01/09;39.96362;v2.7.0
6;Trapp Langern OHG mbH;GWX-100;;Prof. Janet Hörle;-6.68672;GW-02730;48:54:00:8a:09:57;2018-09-18;145.133.78.215;-52.80000;2024-03-23;40.30709;v1.2.5
67;Rädel Löwer AG;NODE-7;;Cäcilia Binner;-8.01834;GW-02731;bf:23:d4:58:76:49;03/03/2016, 00:00:00;103.42.65.153;-75.70000;18 Oct 2024;40.48544;v2.7.0
25;Barker, Henson and Neal;GWX-100;;David Costa;-6.90865;GW-02732;5d:8a:22:31:f3:f6;25 Sep 2016;36.77.205.196;-89.60000;2024-12-28;38.93279;v2.7.0
2;Rädel Löwer AG;NODE-7;;Gerlind Weinhold;-9.00014;GW-02733;59:1c:47:c3:97:1c;12/19/2019, 00:00:00;254.141.98.81;-80.40000;02 Jan 2024;38.72212;v2.7.0
110;Barker, Henson and Neal;NODE-9;;Ricardo Figueiredo;-9.19347;GW-02734;20:57:bf:bd:d5:d6;2015/05/11;5.167.65.250;-68.60000;07/11/2024, 00:00:00;40.43460;v1.2.5
52;Stroh;GWX-300;;Nelson do Moura;-7.41023;GW-02735;09:8b:6f:31:dc:06;2023/05/25;124.156.248.234;-81.40000;01/05/2024, 00:00:00;38.91986;v2.7.0
87;Teixeira;GWX-300;;Tina Montes;-6.26675;GW-02736;16:1b:28:3e:50:4a;04 Jul 2019;45.139.11.5;-59.10000;11/25/2024, 00:00:00;41.59576;v2.7.0
61;Christoph GmbH;GWX-300;;Carlos Gaspar;-8.33792;GW-02737;87:26:88:18:a0:5f;2024-06-05;149.77.197.31;-57.50000;08 Jul 2024;39.60448;v2.7.0
107;Mitschke;GWX-100;;Carlos Gaspar;-8.42973;GW-02738;74:b7:52:cd:94:d8;2022/08/27;21.216.154.210;-78.00000;12/14/2024, 00:00:00;38.76684;v2.7.0
37;Macedo Faria e Filhos;GWX-300;;Ryan Rios;-8.81021;GW-02739;a7:bf:57:b1:d9:0e;2018-04-18;68.254.144.147;-75.90000;02/29/2024, 00:00:00;39.98994;v2.7.0
32;Henson, Walker and Pruitt;GWX-300;;Jo Fry;-7.04666;GW-02740;52:33:eb:31:2e:61;17 Mar 2020;89.72.241.252;-67.40000;2024/06/26;40.68830;v2.7.0
35;Barker, Henson and Neal;GWX-300;;Christopher Phillips;-7.71617;GW-02741;ba:6a:d9:f8:cc:60;12/03/2016, 00:00:00;97.82.65.189;-71.10000;29 Sep 2024;39.95287;v3.4.1
69;Moore, Kennedy and Berger;NODE-7;;Diego Carneiro-Lourenço;-7.96808;GW-02742;5f:3d:c8:16:27:56;09/09/2021, 00:00:00;146.12.168.25;-82.40000;2024-03-29;41.57008;v3.4.1
114;Christoph GmbH;NODE-9;;Xavier Coelho-Pires;-8.34442;GW-02743;86:16:3d:de:20:a5;2017-10-23;174.235.113.73;-69.40000;21 Nov 2024;40.01683;v1.2.5
109;Trevino-Turner;GWX-300;;Emília Mota;-7.90963;GW-02744;17:3b:e1:d6:a2:ba;2022/09/28;28.64.222.4;-65.20000;2024/04/20;40.16406;v3.4.1
27;Pinho Lopes Lda.;GWX-100;;Dipl.-Ing. Agata Stiffel;-6.87080;GW-02745;3f:57:0c:e9:25:14;12 May 2024;105.110.245.2;-66.60000;2024/04/13;40.40052;v1.2.5
44;Reinhardt;GWX-100;;Nair Vaz-Baptista;-8.37804;GW-02746;ce:bc:20:4a:2a:a6;2023/05/24;17.160.120.46;-69.50000;04/28/2024, 00:00:00;39.57886;v1.2.5
94;Pinho Lopes Lda.;NODE-7;;Kelly Azevedo-Fonseca;-6.34638;GW-02747;95:ed:b2:4b:0b:2a;2018-08-03;110.130.193.238;-72.60000;2024/08/28;39.10322;v1.2.5
41;Hermighausen Weinhold AG & Co. KG;GWX-100;;Mateus Costa;-9.03619;GW-02748;8b:7a:69:f6:bd:3d;08/31/2023, 00:00:00;51.18.99.236;-67.50000;2024-07-12;38.99241;v1.2.5
84;Gutknecht Stiftung & Co. KG;NODE-9;;Ludwig Heß;-8.28375;GW-02749;eb:48:21:62:20:fc;2024/07/24;42.84.12.107;-59.80000;2024-08-06;40.32593;v3.4.1
72;Hofmann Bender GmbH;NODE-9;;Gerhart Herrmann B.Eng.;-7.14681;GW-02750;ba:66:44:31:c4:aa;2020/06/17;61.148.141.244;-84.80000;2024-02-21;39.49627;v3.4.1
51;Zobel;GWX-200;;Cäcilia Binner;-7.52886;GW-02751;c8:c2:d0:49:0b:3f;30 Aug 2019;127.60.163.229;-76.10000;30 Sep 2024;39.47781;v1.2.5
48;Rädel Löwer AG;NODE-7;;Lisa Gutierrez;-8.70641;GW-02752;22:bd:ab:ce:2f:22;07/06/2018, 00:00:00;218.167.112.39;-56.30000;07/23/2024, 00:00:00;41.06569;v1.2.5
72;Trevino-Turner;GWX-100;;Kata Eckbauer;-7.84852;GW-02753;90:69:f2:6c:6d:44;2018-08-15;197.4.126.246;-71.40000;24 Sep 2024;39.89169;v2.7.0
61;Trapp Langern OHG mbH;NODE-9;;Anette Sölzer;-8.58198;GW-02754;8e:46:d8:66:5f:ac;2023-08-23;228.10.75.27;-80.50000;2024/12/07;40.50232;v1.2.5
93;James PLC;NODE-7;;Ralf-Peter Anders;-6.79608;GW-02755;52:6d:5b:09:c3:ba;13 Dec 2022;115.139.99.94;-67.00000;20 Aug 2024;39.92057;v1.2.5
13;Christoph GmbH;NODE-9;;Mariana Pinheiro;-6.93716;GW-02756;99:12:a9:a3:59:6c;08/14/2017, 00:00:00;144.27.223.3;-71.60000;2024-08-10;41.00752;v3.4.1
12;Macedo Faria e Filhos;GWX-100;;Univ.Prof. Kai-Uwe Dowerg B.Eng.;-8.88345;GW-02757;46:2a:b8:40:6b:60;2015-10-05;78.173.170.126;-68.00000;2024/08/29;41.22136;v3.4.1
102;Pinto Gaspar S.A.;GWX-100;;Débora Soares;-9.14036;GW-02758;dd:df:7c:00:34:fa;16 Oct 2016;245.141.120.175;-79.60000;2024/01/02;40.05895;v1.2.5
31;Gutknecht Stiftung & Co. KG;GWX-100;;Dr. Veronica Ortmann MBA.;-8.79773;GW-02759;7b:a2:bf:c7:43:dc;2019-07-10;194.239.230.118;-57.90000;2024/11/04;39.18427;v1.2.5
85;Zobel;NODE-7;;Erika Antunes;-7.80276;GW-02760;f5:ee:5d:ce:36:f6;02/12/2016, 00:00:00;17.245.202.25;-79.80000;2024/10/08;39.06831;v1.2.5
30;Barker, Henson and Neal;GWX-300;;Karl-Heinz Hänel;-6.63303;GW-02761;5c:04:ad:fa:f7:41;04/10/2018, 00:00:00;229.203.241.103;-57.80000;2024/09/07;40.80414;v1.2.5
8;Huhn KGaA;NODE-9;;Xavier Coelho-Pires;-6.31357;GW-02762;31:e5:e2:6d:90:e7;19 Sep 2017;168.49.149.147;-59.60000;2024/08/03;41.38545;v1.2.5
49;Allen-Ferguson;NODE-9;;John Taylor;-8.34974;GW-02763;b8:c8:7f:7f:e9:8e;11/02/2021, 00:00:00;146.224.236.82;-64.00000;2024-03-07;38.72615;v3.4.1
12;Rogner KG;GWX-300;;Jan Gumprich-Niemeier;-6.54869;GW-02764;58:b2:91:9a:4f:07;2022-03-23;241.164.219.72;-72.70000;2024-07-15;38.84272;v2.7.0
114;Ribeiro;GWX-200;;Carminho Melo;-6.98870;GW-02765;07:ce:f6:38:2f:dd;29 Mar 2024;128.203.31.80;-45.30000;30 May 2024;40.22454;v2.7.0
106;Ribeiro;GWX-300;;Felicia Gaines;-6.68319;GW-02766;e3:ec:25:08:64:a6;31 Dec 2017;78.39.230.72;-44.20000;16 Feb 2024;38.75341;v2.7.0
61;Walker Ltd;GWX-200;;Ivan Reis-Maia;-8.51217;GW-02767;f9:80:84:b6:8d:31;2016-01-17;220.148.41.58;-73.10000;2024/08/27;41.43361;v3.4.1
19;James PLC;NODE-7;;Ivan Reis-Maia;-6.88391;GW-02768;c0:c1:fd:1c:9a:f5;2015-04-22;1.155.36.11;-71.10000;2024-08-20;39.12454;v2.7.0
115;Hernandez, Malone and Smith;GWX-200;;Bob Brooks;-8.59605;GW-02769;85:65:19:81:4b:72;2020/08/18;190.110.164.58;-72.10000;01/15/2025, 00:00:00;38.60024;v2.7.0
53;Roy and Sons;NODE-7;;Jo Fry;-7.51933;GW-02770;76:c9:0b:fb:1c:06;2017/02/05;184.175.11.72;-77.40000;04/02/2024, 00:00:00;41.13671;v3.4.1
18;Ribeiro;NODE-7;;Tomasz Baum B.Sc.;-7.12058;GW-02771;b1:19:59:f1:65:69;2018-11-04;16.8.197.109;-86.30000;2024-11-06;41.53966;v2.7.0
55;Amorim;NODE-7;;Lea Eigenwillig;-8.82980;GW-02772;bf:ec:16:d3:31:dc;05/16/2020, 00:00:00;53.226.141.157;-60.00000;2024/06/05;40.92805;v1.2.5
66;Hövel Jopich KG;GWX-100;;Karl-Heinz Hänel;-8.99163;GW-02773;64:70:7e:b8:4b:ea;04 Mar 2020;109.17.95.248;-87.70000;03 Feb 2025;41.06814;v1.2.5
58;Moore, Kennedy and Berger;GWX-300;;Dr. Elzbieta Langern B.A.;-6.41354;GW-02774;62:93:e6:92:20:86;2020-07-03;190.186.168.185;-75.40000;12/07/2024, 00:00:00;39.96689;v1.2.5
42;Carter, Kim and Allen;NODE-7;;Michael Bryant;-9.05761;GW-02775;df:be:c9:7a:fe:1b;07/31/2020, 00:00:00;215.114.70.25;-60.20000;2025-01-09;40.27352;v1.2.5
19;Leal Freitas S/A;GWX-300;;Michael Bryant;-8.30498;GW-02776;b1:44:79:4b:59:f4;2016/08/08;130.131.50.133;-57.40000;02/19/2024, 00:00:00;39.64579;v2.7.0
7;Huhn KGaA;NODE-9;;Ivan Reis;-9.27135;GW-02777;5c:ce:80:d0:28:a8;2022-04-25;253.218.32.124;-77.10000;24 Jul 2024;39.25621;v3.4.1
71;Barker, Henson and Neal;GWX-300;;Gunter Scholl B.A.;-8.98550;GW-02778;51:1d:d3:24:ed:5f;11/27/2019, 00:00:00;201.122.77.193;-77.70000;06/27/2024, 00:00:00;40.36478;v1.2.5
81;Henson, Walker and Pruitt;GWX-300;;Jörgen Schleich-Vogt;-6.30855;GW-02779;6e:a7:d2:88:4c:81;17 Jul 2023;115.240.159.141;-69.10000;2024/11/11;38.62785;v3.4.1
58;Barker, Henson and Neal;GWX-200;;Lisa Gutierrez;-9.12779;GW-02780;a4:f0:df:a6:4e:7c;10/11/2024, 00:00:00;252.115.107.24;-78.70000;2024-03-14;38.90834;v3.4.1
9;Hofmann Bender GmbH;GWX-300;;Xavier Coelho-Pires;-7.97915;GW-02781;f0:4b:db:79:c8:b1;06/13/2020, 00:00:00;255.51.185.132;-68.80000;03/20/2024, 00:00:00;39.87888;v2.7.0
62;Amorim;GWX-100;;Artur Fernandes;-6.87494;GW-02782;b9:c9:55:4c:7a:46;06/24/2016, 00:00:00;232.197.215.31;-75.70000;04 Dec 2024;39.65916;v1.2.5
108;Reinhardt;GWX-200;;Kelly Azevedo-Fonseca;-8.44074;GW-02783;b9:e7:7e:bb:f5:cb;2017/08/12;202.184.85.182;-82.90000;2024/12/22;39.26610;v1.2.5
69;Walker Ltd;GWX-200;;Márcio Barros;-6.26593;GW-02784;c0:55:32:4b:40:80;18 May 2018;148.227.181.141;-73.90000;2024/10/16;41.36735;v2.7.0
64;Schenk GmbH;NODE-9;;Nelson Cruz;-6.33328;GW-02785;1c:a1:41:ad:5f:44;10 Jan 2015;37.194.94.18;-65.30000;2025-01-11;40.03615;v3.4.1
73;Barker, Henson and Neal;NODE-9;;Ralf-Peter Anders;-8.73317;GW-02786;1b:0c:30:ef:a5:6a;2022/03/23;211.38.56.121;-92.00000;03 Nov 2024;39.81787;v1.2.5
