id_unit	cycleTs	currentMotor	dpFilter	oilTemperature	reservoirPressure	pressureOil	rms_vibration	flowmeter	humidity_intake	noiseAmbient	dischargeDewpoint	Failure
U01090	11/24/2023, 12:46:00	6.88602	19.44964	61.94122	9.04417	3.83413	2.00182	33.46617	32.97455	76.86594	3.58271	0
U01483	06/13/2023, 14:19:00	3.53618	21.92184	73.93039	8.64387	3.62059		27.80530	17.09237	75.94595	6.92992	0
U01262	08/30/2023, 19:19:00	7.77608	43.43296	35.46780	8.76911	3.91883	10.26349	29.90674	71.69453	78.77640	3.83622	0
U00770	14 Mar 2023	5.06499	19.28673	48.99909	9.32308	4.15619	13.11145	27.54396	57.00249	75.79369	8.49358	0
U00669	28 May 2023	4.03115	26.61161	75.48072	8.42503	3.20830	6.41220	18.50699	58.17754	71.61678	10.44464	1
U00853	22 Jan 2023	6.95184	39.37743	52.47631	8.91604	4.06518	2.24825	33.16852	77.42901	74.01150	8.93989	0
U01552	2023/08/14	5.76999	20.84083	44.73521	9.14636	4.41029		25.69744	60.77626	74.74725	11.28291	0
U00470	2023/01/05	3.67421	22.99938	26.68733	8.36122	3.41506	1.21557	35.27771	89.72031	77.25889	4.39056	0
U01293	2023/11/01	3.23649	14.89973	48.24419	7.51251	2.69619	7.48059	24.54557		76.71060	5.95211	0
U00556	14 Apr 2023	9.27657	14.57148	22.29653	9.01907	4.21027	1.99187	26.54165	15.55237	87.15802	9.54384	0
U01032	06 Mar 2023	3.62732	49.79807	53.71811	8.46096	3.63695		19.70544	32.89243	81.17024	4.76608	1
U00045	02/17/2023, 00:02:00	5.84830	33.82880	51.81200	8.84320	3.37466	5.06427	25.29766	31.12677	67.56656	4.81573	0
U00987	05/17/2023, 23:37:00	6.66237	36.53273	76.40845	8.25366	3.38997	2.70933	30.97304	38.11815	70.74192	6.29805	0
U01237	02 Mar 2023	2.98741	21.74232	68.32573	8.00124	2.84699	5.77504	26.70365	61.87483	77.08163	4.49194	0
U00308	15 Jun 2023	7.36837	15.32312	68.82328	8.17633	3.30619	2.42942	29.85777	30.47018	81.36477	10.84475	0
U01114	2023-03-13	2.87090	13.49555	53.40253	9.65855	4.75510	3.65760	21.65698	11.98035	75.03001	11.36090	0
U00315	07/16/2023, 07:00:00	3.14177		68.39836	8.27824	3.63017	5.78046	31.80782	61.22159	86.19767	5.51330	0
U00586	2023/08/11	6.41836	25.83459	51.17229	7.39042	2.39414	2.42125	27.88704	38.57339	81.06851	5.65999	0
U01957	2023/12/04	7.95412	30.02210	54.74426	9.43899	4.34326	3.32140	29.38552	92.29342	73.49736	9.93204	0
U00626	2023-05-04	4.05034	12.83413	69.97938	9.29229	4.57274	3.38794	28.34238	72.62467	83.06733	11.34838	0
U90116	2023-05-20	8.17629	24.89425	54.20338	8.92899	3.31811	1.30661	28.14101	50.65220	72.97924	10.02803	0
U01102	2023-04-07	7.52474	19.24719	30.81083	10.06908	4.50748	2.86737	26.43986	69.70298	68.84413	3.48123	0
U01212	27 Apr 2023	5.31909	14.72172	57.68458	8.35649	3.13580	1.25071	28.02411	85.98881	69.64060	15.47840	0
U01606	2023/12/08	6.00409	66.80392	63.79330	9.71632	4.38482	3.33857	28.86117		76.43136	12.65911	0
U01066	2023/06/11	4.48836	20.06423	63.71785	8.36877	2.96437	1.90651	21.37101	37.63169	65.92141	8.72687	0
U01637	05/12/2023, 14:54:00	8.43143	14.44415	53.93742	7.77665	2.72248	4.63810	22.41014	50.14681	69.40570	7.63730	0
U01445	2023-10-02	7.63193	12.26009	56.70747	8.19213	3.42004	3.25735	30.00813	92.23633	81.88631	11.49063	0
U01164	07/01/2023, 14:46:00	2.49800	8.51989	70.17020	9.13764	4.22888	0.89963	34.14843	55.93719	82.60863	11.23049	0
U00193	2023/06/05	6.37715	12.92570	74.92013	9.16250	3.62490	3.75707	24.72031	67.02987	76.01634	11.36319	0
U01932	2023/06/03	7.40313	51.41872	65.00311	9.10578	4.13722	2.70988	30.82997	86.33307	75.35098	6.50516	0
U00504	2023/11/09	3.03308	17.69976	48.51323	8.88785	3.73611	2.45835	30.97009	87.58994	79.56587	8.24211	0
U00492	07 Jul 2023	3.44111	17.80474	36.47935	8.86228	3.72487	1.87011	26.95493	80.21685	74.87720	11.71435	0
U01254	2023/11/02	3.57155	28.11307	52.47108	8.80435	3.61627		29.17126	42.53699	70.79737	6.39942	1
U00203	12/01/2023, 05:23:00	4.12960		56.71491	8.53575	4.03423	2.87247	27.51871	87.10654	74.47397	5.42728	1
U01655	07/11/2023, 12:47:00	4.75880	70.25591	64.88946	8.46059	3.59816	1.85625	27.41659	17.88696	71.91317	13.26509	0
U01784	03/11/2023, 12:29:00	4.08771	19.69781	65.73272	10.30518	4.81262	1.90701	28.37876	77.61068	73.16880	11.02897	0
U01467	09/16/2023, 04:30:00	2.73596	28.75287	31.15458	9.02787	4.36400	2.25789	27.61477	25.89291	68.62445	6.52921	0
U01557	03/05/2023, 00:26:00	3.94902	18.02098	44.51962	8.74597	3.87115	2.30878	27.87468	31.90373	71.43307	4.69658	0
U00588	2023/08/25	2.96441	25.88058	69.44321	8.74598	3.74498	1.27546	27.61684	60.40543	74.89122	11.83897	0
U01774	2023-06-22	7.02772	41.17952	55.56213	7.85419	3.15344	1.40961	29.14384	40.58861	69.77614	4.55908	0
U00914	2023-12-12	5.95198	33.40923	57.92668	7.68477	3.15648	1.35625	35.48994	59.97312	73.23203	8.45612	0
U00717	27 Dec 2023	4.09612	18.54923	76.03107	8.17328	3.03766	1.73609	27.49084	92.18519	61.96741	7.92431	0
U01171	01/27/2023, 20:31:00	2.77624	26.05999	31.79351	7.80426	2.36042	3.01186	22.00981		80.55530	10.34289	1
U01425	11/08/2023, 20:56:00	5.06496	12.07481	58.81641	8.50879	3.44383	2.70719	30.51386	10.75736	72.69756	4.76200	0
U01281	2023-05-19	6.19972	21.10475	70.67268	7.51679	3.26114	2.24695	29.44802	55.01616	78.46997	6.94605	0
U01967	15 Apr 2023	5.92403	55.68581	43.09690	8.90871	3.53414	2.97516	25.29154	82.81739	77.46622	13.88582	0
U01067	01/25/2023, 11:49:00	4.66406	21.29578	72.37377	7.40845	2.35128	1.32404	28.53728	70.92812	76.47174	9.57978	0
U00162	2023/11/29	5.64277	17.03846	43.88293	9.35626	3.94474	2.61024	29.47899	15.42309	73.53925	8.51720	0
U01893	2023-01-28	3.67156	28.25526	47.97138	8.44783	3.46278	1.24372	26.82969	70.79208	60.59088	12.55651	0
U01208	09/03/2023, 20:21:00	4.10889	21.50178	41.56537	8.75905	4.05949	2.86037	29.16414	22.74525	70.06200	5.84315	0
U00128	31 Jan 2023	3.47502	14.42188	61.37632	10.00149	5.17479	3.77476	29.28488	68.19869	76.18019	5.27061	0
U01016	12/20/2023, 14:39:00	6.32136	18.20269	61.83103	8.04456	3.31845	2.99943	24.66187	66.42162	71.56274	7.25506	0
U00991	2023/10/25	2.60609	16.80895	59.32327	8.36431	3.35763	1.52753	31.26559	43.52102	65.93623	8.85907	0
U01084	2023-11-24	4.71407	22.20329	63.20581	8.71848	4.10234		24.63647	67.43463	81.76597	12.23043	1
U00405	03/22/2023, 01:50:00	3.95868	12.98600	65.23496	8.96270	4.44839	2.97650	27.73245	87.74216	87.45943	7.92772	1
U01083	22 Jun 2023	3.81543	13.91057	64.42304	8.72936	3.55214	2.63571	23.91032	14.74499	76.30507	12.63637	0
U01743	08/15/2023, 10:27:00	4.33087	17.66449	51.56067	9.22778	4.07340	2.55884	26.05016	73.83308	71.19990	5.17155	0
U01063	18 Mar 2023	7.41547	21.40904	56.56131	9.29048	4.67013		29.00110	35.28750	78.05536	3.74691	0
U00450	2023-12-10	4.78623	18.46647	42.38473	8.91068	3.69879	3.12447	32.04690	69.89082	80.27635	6.71337	0
U01560	2023-10-19	3.33288	35.77123	49.11313	9.58339	4.29365	2.59230	26.98156	20.92750	75.89934	9.21020	0
U01283	03 May 2023	4.25303	13.08375	69.97974	8.65991	4.35806	4.08052	26.85382	92.30954	76.63846	12.66397	1
U01755	03 Apr 2023	6.22014	21.65663	39.08973	7.89192	3.04111		28.01090	91.14440	81.65513	11.19908	1
U01989	2023/10/25	8.28811	37.49179	54.71521	8.59044	3.58911	0.84849	28.33526		65.21111	3.46935	0
U01524	2023-08-05	5.70353	11.12102	59.41612	9.09162	4.02436		23.94194	94.80541	77.46100	5.91316	0
U00149	2023-06-01	2.68071	28.71264	41.62552	8.27974	3.26483	3.84389	27.97996	69.24332	76.10553	11.91185	0
U00933	2023-07-17	2.55731	26.43117	46.92333	9.01570	4.35122	4.46428	30.85508	92.41716	68.20470	2.07210	0
U01221	2023-08-12	4.93880	36.34579	67.72378	8.75943	3.98064	3.07477	27.84457	16.00456	81.02589	9.32160	0
U00458	03/25/2023, 10:16:00	3.18370	19.10661	52.11343	9.18844	3.89783	2.43138	28.35427	61.74215	77.64580	5.47729	0
U01783	10/14/2023, 08:18:00	4.73258	19.36095	-999.00000	9.13807	3.95753	1.25107	29.08583	22.75138	77.15109	10.11731	0
U01592	2023/11/22	5.04956	17.22561	35.60805	7.59365	2.44247	1.47165	27.99563	38.83037	69.05127	7.43417	0
U00248	2023/12/16	5.27694	32.97531	60.15986	8.02019	3.35152	1.05793	24.07179	33.46439	69.32471	9.96880	0
U01882	2023/06/04	8.60489	22.55551	49.72475	7.56185	2.39272	1.10352	27.70313	14.88591	79.19062	6.56285	0
U01784	03/03/2023, 06:38:00	3.28981	22.34358	46.33311	8.63195	3.54316	4.37131	29.47529	87.10701	74.27638	8.10931	0
U00878	2023/07/05	2.89818	17.65792	66.65628	8.82726	3.50140	2.01080	21.16421	25.07076	76.23590	8.88239	0
U01586	2023-02-23	4.05032	25.99796	48.18171	9.28034	4.19003	1.13656	30.09571	27.35451	74.13343	12.54377	0
U00530	2023-03-13	5.56967	22.21063	61.47560	8.96815	4.00101	6.79261	20.40668	43.48454	84.37194	3.32208	0
U01216	08/29/2023, 00:17:00	7.66797	25.98658	65.79994	9.19198	3.84810	2.27563	26.70098		69.56343	3.15577	1
U01201	04/20/2023, 01:46:00	1.32766	32.40921	48.93490	8.03780	2.56563	2.50900	30.94946	84.61323	85.68639	6.89562	0
U01910	09 Aug 2023	6.17112	20.92899	41.54662	9.69183	4.49354	3.01398	27.52023	28.24971	71.28143	6.99576	0
U00956	09/20/2023, 03:12:00	3.94665	18.44528	66.43368	7.97847	3.15901	7.19515	33.55294	38.77604	84.09501	7.03166	0
U00163	12 Jan 2023	6.85148	11.71454	27.40249	8.64179	3.77591	2.23507	24.87877	43.12099	70.79220	10.81908	0
U01353	2023/12/05	7.85407	14.79889	46.06813	8.21751	3.38531	3.48636	25.97010	30.96757	76.79619	9.42402	0
U00373	2023/08/07	6.80404	16.79332	57.90025	8.90133	4.03330	4.05534	24.31732	72.30491	75.67174	9.08638	0
U00077	2023/03/13	3.39070	24.81258	60.05138	8.09824	3.26324	3.45200	31.81530	67.61230	70.82895	12.61711	0
U00818	2023/05/15	5.49855	15.40556	52.79857	7.97634	2.73604	1.65520	29.19861	56.64923	83.05602	11.55527	0
U00112	2023/11/01	5.24179	24.35833	46.49236	9.30205	3.68543	4.14179	19.93818	29.74960	72.81292	4.39087	1
U01332	07/07/2023, 04:40:00	3.90230	13.32320	45.91404	7.68613	3.20295	4.57905	29.63977	47.49803	67.85151	9.17198	0
U01202	19 Oct 2023	7.25223	17.37086	27.42867	8.84327	4.03954	4.52702	24.16047	65.39350	85.54062	6.74092	0
U01801	02/08/2023, 11:48:00	6.25812	31.42142	52.95737	9.16679	3.74452	4.06958	27.74530	67.11012	72.15303	3.00458	0
U00676	23 May 2023	4.92432	48.22945	63.72057	9.26468	4.09273	3.95377	26.01351	90.13924	78.43907	1.88467	0
U01117	17 Sep 2023	4.83840	36.97255	64.73197	8.93957	3.69261	2.48921	29.48222	75.07265	80.71993	2.82653	0
U00643	2023/03/19	6.08066	13.34582	61.38789	8.80604	4.04776	4.99692	31.69564	30.55885	71.99846	5.02685	0
U90105	15 Sep 2023	6.26241	13.37625	32.01304	9.50054	4.71928	2.80736	25.03350	70.39203	82.92121	9.06330	0
U00007	2023/02/16	3.80106	28.66523	55.83890	8.53011	3.45003	3.91290	26.67650	89.62810	76.52630	8.26298	0
U01437	2023-07-04	3.74107	14.13561	43.49388	7.09204	2.24306	2.85138	33.02279		77.53535	13.49210	0
U00677	06 Jan 2023	7.37110	19.80844	51.98400	8.77788	3.52079	4.52775	37.76458	40.60996	77.19580	8.49202	0
U00194	01/15/2023, 20:05:00	5.17386	19.25660	80.98469	8.95625	4.07562	5.22373	30.20787	75.20262	73.08426	3.81991	0
U00664	2023-09-05	2.98493	23.99247	49.68301	8.70949	4.15090	3.25081	31.03425	27.02885	80.84119	6.47015	0
U00164	09/11/2023, 21:07:00	3.41420	23.47635	71.74650	7.77563	3.12029	6.72980	24.95385	89.32231	73.71496	9.36641	0
U01463	06/22/2023, 19:04:00	4.27107	20.47990	49.72847	9.44714	4.69126	2.08382	32.17647	89.74886	73.80751	3.07267	0
U01245	2023-09-17	6.94812	23.42542	46.49064	9.35612	4.77147	1.48654	38.28848	39.81874	74.81139	10.83566	0
U01067	12/07/2023, 02:19:00	2.43858	34.90054	74.70481	9.11688	4.03188	1.70814	29.98446	12.84534	72.07857	13.06857	0
U01005	2023/08/24	4.43810	18.83926	44.91058	8.39577	3.35948	2.57102	31.12995	59.59071	63.55845	10.24135	0
U00222	04/13/2023, 19:33:00	2.04644	19.18565	55.14742	8.47356	3.81030	2.85939	31.58709	85.99116	69.73932	5.13729	0
U01219	11/27/2023, 15:59:00	4.28229	14.08169	48.80238	8.82600	3.59148	3.35806	25.19524	28.77752	72.44937	6.76952	0
U01931	2023-08-23	6.74958	11.54664	60.85183	7.76211	2.64521	2.76349	32.18248	55.33841	81.30217	6.71068	0
U01930	03 Mar 2023	8.17152	20.24631	66.10248	9.24664	4.15108	11.48483	27.25784	79.44575	72.98524	3.98217	0
U00969	2023-06-13	3.64117	26.18707	65.21117	8.69834	3.59073	2.99505	28.36721		72.55649	18.32873	0
U01286	05 Feb 2023	3.41567	20.80290	41.64921	8.53928	3.71115	2.69707	26.39191	93.21335	75.08860	6.88563	0
U00458	03 May 2023	4.65417	11.04672	75.37028	8.78097	3.56133	4.39630	30.62300	65.77243	70.97166	9.86422	0
U01841	03/11/2023, 05:28:00	2.14732	17.90802	58.88742	9.13930	4.30127	2.90078	37.45223	85.88014	82.63404	13.33204	0
U01286	2023-07-19	3.05431	22.36500	95.00000	8.73482	3.43482	9.73324	25.06874	65.44760	83.83207	9.44500	1
U00151	2023/12/06	3.80811	32.42350	71.53207	8.97663	4.16209	2.24035	31.99574	33.05167	79.93526	7.63472	0
U01685	30 May 2023	7.30639	28.62327	63.19916	10.40908	5.33739	2.10221	24.49920	73.63786	83.06249	4.58476	0
U00403	2023/08/28	3.06269	19.82074	38.66172	8.31430	3.48977	2.76318	28.25930	27.50753	67.41721	7.73150	1
U01315	2023/12/10	2.38774	15.97476	78.12361	8.14301	3.20106	3.10454	24.34688	46.96842	68.08951	6.31116	0
U01536	08/04/2023, 12:26:00	4.41049	44.90668	50.33493	10.20103	4.87867	5.06828	27.64072	25.17287	70.53727	8.91938	0
U01639	2023/02/23	10.00000	36.90688	44.33806	10.19926	5.10027	1.55816	37.24754	79.72903	79.88325	12.46951	0
U00684	04/08/2023, 13:21:00	6.58417	37.26880	40.34308	9.14103	4.41974	3.20468	26.59113	19.62112	69.05410	10.73310	0
U01958	09/14/2023, 20:06:00	4.73872	20.07336	35.22025	8.62854	3.62232	2.68505	20.39806		67.04715	3.48911	0
U00300	12/16/2023, 19:58:00	4.28022		45.80768	9.19187	4.31966	3.35603	20.24323	77.67537	65.73277	10.39045	0
U00086	2023-02-16	4.43801	13.82341	35.03009	7.29696	2.41327	1.77217	35.04473	76.73696	83.56698	4.42278	0
U00847	2023-10-30	2.84667	15.08248	87.91886	8.41874	3.35288	4.79667	26.31279	50.88397	73.93689	11.50699	0
U00449	20 Nov 2023	6.25237	35.90965	41.46970	9.84333	4.35960	7.46923	26.77495	93.84928	78.77487	5.95520	0
U90239	2023/10/11	2.22039	17.68417	56.31964	8.98235	3.85634	2.31580	31.36825	65.48196	75.71012	1.12678	0
U01703	15 Feb 2023	6.47454	21.95537	50.14892	8.60080	4.10544	1.31537	27.60788	75.70989	77.83481	5.86246	0
U01567	12/16/2023, 01:41:00	3.24313	21.25269	74.29281	8.57513	3.31259	1.72015	25.83897	11.75476	73.70258	2.62694	0
U01543	08 Jul 2023	6.28899	30.22544	38.64488	9.05431	4.04908	1.48090	21.37234	84.87927	75.40362	15.67860	0
U01277	2023-01-30	6.65890	17.78562	57.61779	8.57134	3.63829	2.63006	26.46646	58.29110	84.41337	12.59852	1
U01559	2023-05-01	8.16016	18.86908	41.38001	8.09755	3.28049	2.64816	33.17113	30.02891	84.01135	9.22395	0
U00853	12 Mar 2023	7.09354	22.75571	58.00853	9.11964	4.29776	2.64730	26.27237	55.77259	65.67207	9.40322	0
U01375	07 Jan 2023	6.95338		61.69012	9.37528	4.12173	3.74196	28.01827	17.19545	84.25785	8.16415	0
U00279	2023/01/06	3.46374	17.37949	57.49846	7.99492	2.68317	3.94649	24.26637	41.37003	79.12684	5.89061	0
U01808	2023-06-18	4.70598	10.73683	53.74678	8.44136	2.61884	0.94039	25.46875	94.35704	78.79212	7.40915	0
U01932	2023/09/05	5.49308	11.66218	52.04465	8.04984	2.89861		22.94849	92.97317	78.87226	11.49263	0
U01736	09/17/2023, 20:55:00	5.88191	31.80205	34.02806	8.41844	3.56712	9.12777	22.15790	25.27633	73.29298	8.20664	0
U01336	2023/10/09	5.58536	24.34554	-999.00000	7.86917	3.14160	5.01616	34.05523	66.19857	72.19983	9.03873	0
U00761	06/28/2023, 16:09:00	3.58395	15.70138	70.16997	9.31877	4.31930	5.35339	21.24353	32.74264	84.25092	12.00176	0
U01337	2023/10/19	3.80724	49.88549	63.43243	9.26979	3.89362	2.56048	30.92769	71.66712	78.63836	4.65215	0
U00910	2023-08-18	6.10296	22.64272	49.34237	8.36400	3.01198	4.71663	25.52978	89.75497	78.88910	7.45634	1
U01146	01/27/2023, 12:52:00	3.45151	20.49800	47.23217	7.80131	2.70315	1.91837	20.11741	66.74417	65.61869	4.48960	0
U01470	09 Oct 2023	5.04097	18.34390	50.09365	9.29501	3.95855	2.67389	25.85816	85.46992	76.61328	11.46070	0
U00707	10 Jan 2023	5.39134	17.96958	58.31782	8.77717	4.22967	2.93368	28.14485	59.90425	77.82878	9.01256	0
U00906	08/08/2023, 10:24:00	2.26584	18.66840	62.57085	7.78290	2.65458	4.15338	25.45244	48.88533	69.15841	4.02637	0
U00144	17 Jul 2023	6.01206		66.80751	9.31376	4.48433	0.99267	32.18030	20.16627	69.53790	4.24441	1
U00911	2023-02-24	8.40349	25.83020	76.09820	8.13081	3.12065	1.14539	25.99102	81.88044	75.80147	6.29613	0
U01627	2023/05/01	2.61255	16.60643	44.73175	9.34048	3.89720	1.62623	31.68865	51.84878	61.88944	8.78927	0
U01588	2023-10-26	5.00130	13.17821	48.88675	8.78279	3.47849	1.41779	23.70235	28.07728	75.11392	10.59806	0
U01020	2023-02-01	6.08254	12.72637	60.80124	8.84192	3.58584	3.39119	32.59454	54.18519	85.92768	7.45375	0
U00990	2023/01/15	4.21409	27.60582	39.02430	7.84851	2.85770	2.67537	23.93674	59.57588	67.29040	8.17973	0
U01057	25 Mar 2023	6.09377	23.03000	66.17847	9.20555	4.03822	3.65473	25.49958	31.42506	78.77396	5.58047	0
U00247	04/10/2023, 09:38:00	6.30699	42.57993	66.76105	8.47803	4.11950	5.34077	25.42816	69.32344	84.04580	8.05498	0
U01544	03/31/2023, 22:11:00	5.28257	29.01207	42.11757	8.08879	3.19113	9.62169	21.74006	70.64961	70.66525	4.04807	0
U01384	02/11/2023, 09:40:00	5.51435	15.70135	73.48850	9.43298	4.78517	3.43792	31.05001	89.32916	73.44880	2.76378	0
U01817	2023/01/07	4.36184	10.81891	53.61058	8.47914	3.55841	4.09912	32.21204		78.23810	10.18731	0
U01186	11/22/2023, 01:13:00	4.72040	19.72464	41.13651	8.85504	4.31330	1.59002	23.88911	90.81005	81.74249	8.77657	0
U01914	2023/02/23	5.19896	34.53704	34.74257	8.94058	3.48713	2.92037	25.22443	71.58325	69.00054	-0.28828	0
U00796	09 Dec 2023	7.06857	22.97996	65.69941	9.63954	3.81248	3.73037	20.54229	22.78716	70.37463	7.76728	0
U01899	2023-07-19	6.51885	16.40997	67.01984	9.85606	5.25164	2.82644	21.22940	18.39533	65.87103	7.31189	0
U01130	22 Oct 2023	5.45952	15.67545	48.59278	8.55954	3.18234	1.94122	26.05407	19.59852	72.87364	9.73298	0
U00454	25 Sep 2023	3.97920	18.21760	39.41860	8.17268	3.49476	2.52864	30.95948	70.90512	81.39643	-0.49636	0
U00590	2023-06-06	6.87842	25.83982	50.18795	9.16896	3.99047	1.94188	25.43097		79.72356	11.21527	0
U01063	17 Jan 2023	6.00437	28.50240	72.95873	8.53327	3.72170	1.18103	28.08305	67.74185	79.27234	12.35556	0
U01004	05/26/2023, 16:18:00	4.97527		76.25125	9.04493	4.09670	4.11296	32.53609	67.87935	76.91119	6.04305	0
U01906	2023/01/20	4.51166	43.13166	42.62463	8.30887	3.31892	4.92480	30.89306	72.71538	74.05598	8.62227	0
U00142	17 Jan 2023	3.98886	17.98470	76.91042	9.12693	3.92591	2.23398	29.06032	69.43846	80.59983	6.83113	0
U01480	12 Oct 2023	1.89595	11.99833	28.00445	7.86610	3.15487	2.17263	27.28250	65.54728	68.58661	10.07920	0
U00240	2023/04/06	6.45956	24.37764	59.38172	8.24587	3.58131	2.33124	22.87785	92.28868	70.67621	9.86586	0
U00459	07/08/2023, 02:27:00	7.70314	17.69710	58.53950	9.92052	4.59550	3.28154	28.83453	79.48468	73.15130	6.67915	0
U00503	02/08/2023, 13:05:00	5.02275	19.13208	48.80996	9.70412	4.49796	2.18210	23.34204	78.07185	78.81332	11.85055	0
U01995	06 Mar 2023	7.80786	17.96829	67.89097	10.48213	5.77521	5.04761	24.36075		71.22288	7.85057	0
U00731	2023/10/07	6.38059	28.82240	65.97005	8.42911	3.46670	2.13907	29.90054	10.14036	82.20710	6.27025	0
U00993	2023-06-08	5.95429	21.93953	43.86324	7.82013	3.08942	1.77961	28.74200	16.60397	73.36559	10.09487	0
U01999	03 Mar 2023	3.70113	21.94894	54.35384	8.72721	4.04811	0.90065	25.68368		87.15340	5.58610	0
U01733	01/14/2023, 12:58:00	2.57608	25.95142	45.88079	7.31105	2.71115	3.54211	25.48129	83.18634	73.52517	5.78454	1
U01359	2023/06/30	5.04281	20.82926	50.23634	8.14404	3.16633	3.53412	26.83971		86.69460	9.56722	0
U00830	01/11/2023, 15:44:00	7.40947	20.05239	71.83684	7.75466	2.79180	2.79164	30.00485	37.48121	67.07129	6.90544	0
U01093	2023-01-20	6.40760	38.52929	58.96122	9.28614	4.07265	8.90603	23.44203	89.70935	70.68462	6.88768	1
U00871	2023/05/20	4.90829	18.00392	73.64003	8.73222	3.33690	1.73692	20.70161	53.34906	79.12996	7.91418	0
U01422	07/18/2023, 12:58:00	8.23641	29.54601	82.92134	8.30467	3.04530	1.36672	36.16240	40.80694	68.80611	3.88760	0
U01595	2023-08-02	6.34539	10.13911	47.02940	7.76419	2.68405	4.12986	33.93974	11.39543	60.33871	5.23015	0
U00405	08/20/2023, 00:30:00	3.23856	16.29563	62.40792	8.07676	2.87371		20.61258	37.52616	71.15211	4.41881	1
U00848	11/22/2023, 11:11:00	6.55627	30.19852	50.59748	8.69506	3.44098	1.47558	29.64300	10.78083	81.13803	7.79158	0
U00487	20 Feb 2023	6.70636	14.14287	41.28431	7.53833	2.56565	2.61040	30.17121	62.65063	73.73024	-0.65278	0
U00248	07/14/2023, 02:57:00	6.72408	63.12000	63.13053	9.21455	3.68764	3.99685	26.53287	74.90177	79.94125	7.64361	0
U01165	09/13/2023, 06:07:00	7.83595	27.20322	44.41691	8.80938	3.95993	2.71483	31.22388	48.71653	85.11528	6.24454	0
U00714	06 Nov 2023	6.43557	20.61067	65.18593	8.30938	3.12973	3.73404	31.32333	34.99921	74.43174	5.62104	0
U01796	08/13/2023, 19:29:00	3.95904	29.56969	52.41693	8.79903	3.69981	1.54845	27.16755	87.46785	75.23582	4.62498	0
U00343	2023/06/26	4.14546	17.14198	38.47554	8.19147	3.00332	1.58603	26.26224	78.10255	68.74926	10.39893	1
U00279	28 Aug 2023	1.70598	13.42086	56.24794	7.61712	2.44218	2.20873	23.61104	88.92710	72.15611	11.13773	0
U00379	2023-09-09	8.05359	23.85104	60.05837	8.38526	3.06400	4.95360	28.49954	22.59081	76.64113	2.85830	0
U01086	2023/10/23	3.23489	30.97825	35.22512	8.42633	3.16307	1.20822	30.76720	35.03759	72.90819	5.20140	0
U00982	2023/07/30	2.75540	16.76927	51.23710	8.48151	4.08308	1.75548	28.63769	48.71956	84.39395	4.87264	0
U00467	02/21/2023, 23:15:00	2.88271		60.57069	8.51352	3.30300	3.50858	29.26933	85.01919	74.25190	11.13211	0
U01429	05 Nov 2023	5.54094	15.17560	38.36531	8.47057	4.34176	4.66353	30.67195	55.83185	65.31407	8.79336	0
U00517	2023/10/17	3.49666	19.17580	54.26347	8.50455	3.67092	0.96633	26.73031	12.07797	75.67400	8.15904	0
U01714	07/29/2023, 01:24:00	1.81500	45.87265	66.28003	7.66520	2.83227	2.89033	27.09407	54.08834	76.25934	10.33129	0
U01665	27 Mar 2023	3.04134	13.72227	61.39735	9.53097	4.64210	2.08551	35.67840	57.28821	90.41616	6.70946	0
U01211	2023-08-03	3.51174	14.52958	65.16192	7.56638	2.90414	3.29966	31.01427	72.33596	83.74997	6.91942	0
U01446	2023/09/13	6.37398	37.18026	55.49854	9.21611	4.01833	2.04790	27.17561	44.82737	75.82489	9.65771	1
U00618	2023-01-22	3.86371		49.99937	9.09526	3.93521	1.39974	33.62113	41.38611	69.78610	8.54959	0
U01766	28 Dec 2023	3.50411	17.09954	54.39892	8.15983	2.81070	1.47411	22.49987	82.67433	78.34083	2.26573	0
U00257	2023-11-28	3.04157	23.27653	56.26152	9.42270	3.88772	5.99001	26.47934	11.22556	77.74227	4.87722	0
U01945	2023-12-14	3.48337	27.44695	57.16416	6.59115	2.22964	1.64544	27.08000	55.66656	75.74150	7.26344	0
U00173	13 Jun 2023	6.44715	29.62052	57.54980	8.70006	3.69505	1.05827	27.01982	17.96275	75.53627	12.03546	0
